pixel_id,x,y,acc,acc_class_0,acc_class_1,acc_class_2,acc_class_3,acc_class_4,acc_class_5,acc_class_6,acc_class_7,acc_class_8,acc_class_9
129,4,17,0.945,0.054355919583023105,0.020625000000000004,0.06666666666666665,0.053035589672016714,0.04169884169884175,0.058130400628436774,0.017908309455587412,0.05123087159015305,0.10759027266027998,0.08450704225352113
130,4,18,0.9455714285714286,0.044676098287416255,0.03749999999999998,0.05434782608695654,0.05931612002791342,0.05637065637065641,0.06362922230950507,0.025787965616045794,0.07984031936127745,0.0641120117907148,0.059859154929577496
131,4,19,0.9449285714285715,0.025316455696202556,0.02124999999999999,0.05507246376811592,0.07327285415212836,0.0471042471042471,0.06755695208169676,0.035816618911174825,0.06320691949434465,0.08253500368459843,0.08309859154929577
132,4,20,0.9472857142857143,0.04839910647803425,0.034375000000000044,0.061594202898550776,0.04396371249127706,0.06254826254826251,0.055773762765121804,0.03151862464183386,0.04790419161676651,0.0744288872512896,0.0711267605633803
133,4,21,0.9477142857142857,0.025316455696202556,0.02937500000000004,0.061594202898550776,0.06071179344033495,0.050193050193050204,0.04006284367635504,0.03151862464183386,0.06453759148369931,0.08843036109064117,0.07183098591549297
134,4,22,0.9458571428571428,0.0580789277736411,0.034375000000000044,0.0514492753623188,0.057920446615492005,0.07027027027027022,0.03770620581304007,0.035816618911174825,0.06121091151031266,0.07958732498157706,0.05774647887323947
135,4,23,0.9319285714285714,0.02084884586746094,0.028124999999999956,0.10797101449275359,0.0753663642707606,0.054826254826254806,0.09033778476040843,0.06518624641833815,0.054557551563539586,0.1061164333087693,0.08450704225352113
136,4,24,0.9490714285714286,0.023082650781831693,0.020000000000000018,0.0688405797101449,0.04954640614096306,0.03629343629343629,0.04241948153967012,0.0386819484240688,0.06986027944111772,0.0847457627118644,0.0767605633802817
137,4,25,0.9424285714285714,0.025316455696202556,0.03249999999999997,0.049275362318840554,0.06629448709002095,0.043243243243243246,0.06834249803613512,0.04942693409742116,0.06054557551563544,0.0648489314664702,0.11690140845070418
138,4,26,0.9337857142857143,0.03201787043931492,0.02124999999999999,0.062318840579710155,0.09909281228192601,0.05945945945945941,0.10447761194029848,0.04083094555873923,0.12109115103127077,0.05969049373618274,0.06478873239436622
139,4,27,0.9429285714285714,0.034251675353685784,0.02937500000000004,0.07826086956521738,0.10956036287508719,0.06872586872586872,0.062058130400628464,0.035100286532951275,0.06121091151031266,0.03905674281503313,0.055633802816901445
140,5,0,0.9367142857142857,0.022338049143708072,0.03500000000000003,0.05434782608695654,0.0872295882763433,0.07104247104247108,0.04870384917517678,0.03295128939828085,0.08250166333998665,0.11127487103905676,0.0880281690140845
141,5,1,0.9538571428571428,0.034996276991809405,0.03687499999999999,0.034782608695652195,0.0404745289602233,0.050193050193050204,0.05734485467399841,0.04154727793696278,0.03526280771789758,0.056742815033161365,0.07605633802816902
142,5,2,0.9436428571428571,0.03052866716306779,0.015000000000000013,0.10072463768115947,0.07815771109560365,0.04092664092664089,0.08326787117046353,0.025787965616045794,0.03659347970725213,0.060427413411938136,0.0992957746478873
143,5,3,0.9458571428571428,0.035740878629933026,0.038124999999999964,0.05869565217391304,0.04884856943475224,0.05945945945945941,0.062058130400628464,0.03724928366762181,0.053892215568862256,0.06190125276344882,0.0880281690140845
144,5,4,0.9467857142857142,0.035740878629933026,0.020000000000000018,0.08840579710144925,0.047452896022330826,0.043243243243243246,0.07855459544383347,0.035100286532951275,0.031936127744510934,0.07221812822402363,0.08732394366197183
145,5,5,0.944,0.0387192851824274,0.03374999999999995,0.09565217391304348,0.06489881367759942,0.05250965250965256,0.055773762765121804,0.04083094555873923,0.07318695941450437,0.06263817243920411,0.04366197183098597
146,5,6,0.9385714285714286,0.04244229337304539,0.020625000000000004,0.06304347826086953,0.06489881367759942,0.0926640926640927,0.09583660644147685,0.044412607449856756,0.04524284763805719,0.08106116433308774,0.07605633802816902
147,5,7,0.9369285714285714,0.04020848845867464,0.03374999999999995,0.05507246376811592,0.09630146545708307,0.0517374517374517,0.04320502749410837,0.03295128939828085,0.05921490352628078,0.11422254974207813,0.1049295774647887
148,5,8,0.9401428571428572,0.06254653760238271,0.028124999999999956,0.07608695652173914,0.06071179344033495,0.06640926640926637,0.062058130400628464,0.017908309455587412,0.09248170326014638,0.07737656595431097,0.058450704225352146
149,5,9,0.944,0.04988830975428149,0.025000000000000022,0.0905797101449275,0.047452896022330826,0.044015444015443994,0.054988216810683443,0.0386819484240688,0.03992015968063867,0.07737656595431097,0.09718309859154928
150,5,10,0.9395714285714286,0.02978406552494417,0.02375000000000005,0.0644927536231884,0.05582693649685977,0.03474903474903479,0.06912804399057348,0.03080229226361031,0.11244178310046571,0.07885040530582166,0.10352112676056335
151,5,11,0.9404285714285714,0.034251675353685784,0.03125,0.08768115942028987,0.07397069085833918,0.07335907335907332,0.027494108405341722,0.03295128939828085,0.05322687957418493,0.12085482682387616,0.06408450704225355
152,5,12,0.9512857142857143,0.056589724497393856,0.030000000000000027,0.035507246376811574,0.07257501744591766,0.044015444015443994,0.04948939512961503,0.035100286532951275,0.05322687957418493,0.025792188651436954,0.0852112676056338
153,5,13,0.9538571428571428,0.026061057334326176,0.016249999999999987,0.07463768115942027,0.06140963014654566,0.04787644787644785,0.03927729772191668,0.02077363896848139,0.05123087159015305,0.06705969049373617,0.059859154929577496
154,5,14,0.9405,0.025316455696202556,0.02124999999999999,0.06811594202898552,0.08862526168876483,0.07799227799227804,0.03849175176747843,0.04297994269340977,0.055888223552894245,0.10022107590272655,0.08028169014084507
155,5,15,0.9337857142857143,0.034251675353685784,0.030000000000000027,0.13115942028985506,0.08025122121423589,0.0471042471042471,0.04241948153967012,0.07521489971346706,0.055888223552894245,0.06558585114222548,0.10140845070422533
156,5,16,0.9437857142857143,0.0387192851824274,0.020000000000000018,0.06304347826086953,0.06769016050244248,0.08725868725868724,0.025923016496465,0.03796561604584525,0.05322687957418493,0.10022107590272655,0.07323943661971832
157,5,17,0.946,0.04988830975428149,0.01937500000000003,0.050000000000000044,0.07327285415212836,0.084942084942085,0.05970149253731338,0.01862464183381085,0.06254158349966732,0.07295504789977891,0.055633802816901445
158,5,18,0.9454285714285714,0.024571854058078935,0.024375000000000036,0.086231884057971,0.05024424284717377,0.04787644787644785,0.05970149253731338,0.034383954154727836,0.040585495675316,0.09432571849668381,0.08873239436619718
159,5,19,0.9494285714285714,0.023082650781831693,0.012499999999999956,0.061594202898550776,0.04884856943475224,0.050193050193050204,0.05106048703849175,0.04154727793696278,0.04524284763805719,0.09211495946941783,0.0852112676056338
160,5,20,0.945,0.03723008190618016,0.026249999999999996,0.06304347826086953,0.07117934403349613,0.06949806949806947,0.04870384917517678,0.022922636103151817,0.06586826347305386,0.07737656595431097,0.0711267605633803
161,5,21,0.9411428571428572,0.03276247207743854,0.04312499999999997,0.06956521739130439,0.0516399162595953,0.05637065637065641,0.025137470542026752,0.045845272206303744,0.05988023952095811,0.09727339719970518,0.10563380281690138
162,5,22,0.9449285714285715,0.023082650781831693,0.02375000000000005,0.077536231884058,0.042568039078855535,0.06949806949806947,0.04948939512961503,0.04011461318051579,0.043912175648702645,0.1068533529845247,0.08028169014084507
163,5,23,0.9462142857142857,0.04765450483991063,0.02562500000000001,0.06014492753623191,0.04187020237264483,0.07567567567567568,0.06441476826394343,0.04226361031518622,0.05988023952095811,0.040530582166543816,0.0852112676056338
164,5,24,0.9453571428571429,0.035740878629933026,0.01937500000000003,0.05579710144927541,0.07466852756454989,0.08571428571428574,0.08876669285153183,0.0386819484240688,0.054557551563539586,0.052321296978629306,0.050000000000000044
165,5,25,0.9505,0.036485480268056536,0.02562500000000001,0.05434782608695654,0.06978367062107471,0.049420849420849455,0.04241948153967012,0.03796561604584525,0.06586826347305386,0.06632277081798088,0.04788732394366202
166,5,26,0.9504285714285714,0.034251675353685784,0.020625000000000004,0.05434782608695654,0.07117934403349613,0.05405405405405406,0.05027494108405339,0.04656160458452718,0.055888223552894245,0.06705969049373617,0.04507042253521132
167,5,27,0.9396428571428571,0.04244229337304539,0.02124999999999999,0.09275362318840574,0.0928122819260293,0.0424710424710425,0.055773762765121804,0.043696275071633206,0.040585495675316,0.08695652173913049,0.08943661971830985
168,6,0,0.9383571428571429,0.025316455696202556,0.02562500000000001,0.09420289855072461,0.09351011863224001,0.0926640926640927,0.06284367635506682,0.04871060171919772,0.03858948769128412,0.0854826823876198,0.05774647887323947
169,6,1,0.9465,0.03946388682055102,0.03687499999999999,0.049275362318840554,0.08374040474528965,0.05405405405405406,0.05027494108405339,0.0386819484240688,0.03393213572854292,0.05379513633013999,0.0964788732394366
170,6,2,0.9426428571428571,0.03201787043931492,0.02375000000000005,0.09420289855072461,0.057222609909281186,0.07490347490347493,0.08091123330714844,0.03080229226361031,0.042581503659347986,0.08327192336035372,0.06338028169014087
171,6,3,0.9567142857142857,0.03350707371556216,0.025000000000000022,0.04420289855072468,0.053035589672016714,0.05328185328185331,0.058130400628436774,0.028653295128939882,0.03393213572854292,0.041267501842299215,0.06619718309859157
172,6,4,0.9427142857142857,0.0387192851824274,0.02375000000000005,0.05942028985507242,0.057222609909281186,0.07335907335907332,0.04870384917517678,0.045128939828080195,0.08915502328675984,0.05526897568165068,0.08380281690140845
173,6,5,0.9492857142857143,0.02084884586746094,0.020000000000000018,0.06014492753623191,0.10607117934403354,0.050193050193050204,0.02356637863315003,0.03295128939828085,0.05921490352628078,0.07737656595431097,0.05633802816901412
174,6,6,0.9490714285714286,0.034251675353685784,0.03125,0.11014492753623184,0.0348918353105373,0.031660231660231686,0.05420267085624508,0.04011461318051579,0.05854956753160345,0.075165806927045,0.04154929577464783
175,6,7,0.9505714285714286,0.03723008190618016,0.03749999999999998,0.06739130434782614,0.07117934403349613,0.05714285714285716,0.04870384917517678,0.03151862464183386,0.03260146373918826,0.053058216654384704,0.06056338028169017
176,6,8,0.9516428571428571,0.04318689501116901,0.03312499999999996,0.04420289855072468,0.04675505931612001,0.06332046332046337,0.04791830322073842,0.026504297994269344,0.04856952761144373,0.08400884303610912,0.050000000000000044
177,6,9,0.9497142857142857,0.027550260610573307,0.038124999999999964,0.06666666666666665,0.057920446615492005,0.05250965250965256,0.03770620581304007,0.024355300859598805,0.03858948769128412,0.09137803979366244,0.06971830985915495
178,6,10,0.9476428571428571,0.04690990320178701,0.02562500000000001,0.06376811594202902,0.08025122121423589,0.03938223938223939,0.02278083267871167,0.04799426934097417,0.04856952761144373,0.07590272660280029,0.07253521126760565
179,6,11,0.9438571428571428,0.027550260610573307,0.01937500000000003,0.08478260869565213,0.09560362875087225,0.049420849420849455,0.02985074626865669,0.03151862464183386,0.03858948769128412,0.10464259395725861,0.08309859154929577
180,6,12,0.9473571428571429,0.0387192851824274,0.03249999999999997,0.06594202898550727,0.0753663642707606,0.06332046332046337,0.04399057344854673,0.035816618911174825,0.031936127744510934,0.06337509211495951,0.07887323943661972
181,6,13,0.9396428571428571,0.03276247207743854,0.03249999999999997,0.09420289855072461,0.1039776692254013,0.0424710424710425,0.04791830322073842,0.025071633237822355,0.03459747172322025,0.10390567428150332,0.08873239436619718
182,6,14,0.9529285714285715,0.02084884586746094,0.030625000000000013,0.048550724637681175,0.06140963014654566,0.038610038610038644,0.04399057344854673,0.04154727793696278,0.041916167664670656,0.052321296978629306,0.0908450704225352
183,6,15,0.9360714285714286,0.034251675353685784,0.016874999999999973,0.09275362318840574,0.12072575017445919,0.06563706563706562,0.02435192458758839,0.04942693409742116,0.06121091151031266,0.09653647752394989,0.0795774647887324
184,6,16,0.9402142857142857,0.03797468354430378,0.030625000000000013,0.06304347826086953,0.08443824145150036,0.0942084942084942,0.04713275726630006,0.035816618911174825,0.07518296739853625,0.08621960206337509,0.047183098591549344
185,6,17,0.9545714285714286,0.017870439314966458,0.028750000000000053,0.05652173913043479,0.06769016050244248,0.03629343629343629,0.030636292223095052,0.022206303724928378,0.044577511643379863,0.07148120854826823,0.07746478873239437
186,6,18,0.9417142857142857,0.03201787043931492,0.02562500000000001,0.11014492753623184,0.07048150732728542,0.08880308880308885,0.04163393558523176,0.025787965616045794,0.06653359946773119,0.07369196757553431,0.052816901408450745
187,6,19,0.939,0.02084884586746094,0.02312499999999995,0.08550724637681162,0.05094207955338448,0.08262548262548264,0.04399057344854673,0.04154727793696278,0.06254158349966732,0.13633014001473842,0.06901408450704227
188,6,20,0.9428571428571428,0.05733432613551748,0.028124999999999956,0.05217391304347829,0.052337752965806006,0.05637065637065641,0.07776904948939511,0.0322349570200573,0.03393213572854292,0.07663964627855568,0.11197183098591545
189,6,21,0.9417142857142857,0.03276247207743854,0.03187499999999999,0.07898550724637676,0.06769016050244248,0.05868725868725866,0.04006284367635504,0.04154727793696278,0.031270791749833715,0.10906411201179067,0.09507042253521125
190,6,22,0.947,0.03201787043931492,0.028124999999999956,0.0905797101449275,0.06559665038381024,0.061776061776061764,0.027494108405341722,0.02936962750716332,0.07451763140385892,0.06558585114222548,0.05492957746478877
191,6,23,0.9399285714285714,0.027550260610573307,0.020000000000000018,0.08333333333333337,0.057920446615492005,0.037837837837837784,0.08483896307934014,0.03653295128939826,0.05322687957418493,0.07590272660280029,0.12887323943661977
192,6,24,0.9427142857142857,0.0193596425912137,0.03374999999999995,0.12101449275362319,0.047452896022330826,0.0957528957528958,0.0408483896307934,0.033667621776504286,0.05788423153692612,0.0957995578481945,0.03309859154929573
193,6,25,0.9457857142857143,0.04690990320178701,0.028750000000000053,0.05724637681159417,0.07466852756454989,0.05945945945945941,0.06048703849175174,0.025787965616045794,0.05721889554224879,0.05526897568165068,0.0795774647887324
194,6,26,0.9517142857142857,0.04169769173492177,0.020625000000000004,0.0688405797101449,0.05024424284717377,0.0424710424710425,0.055773762765121804,0.033667621776504286,0.06187624750498999,0.03979366249078853,0.07042253521126762
195,6,27,0.9451428571428572,0.02084884586746094,0.03937500000000005,0.050724637681159424,0.053035589672016714,0.07335907335907332,0.06834249803613512,0.027220630372492782,0.08250166333998665,0.10022107590272655,0.03591549295774643
196,7,0,0.9479285714285715,0.04839910647803425,0.02562500000000001,0.0644927536231884,0.047452896022330826,0.06023166023166027,0.03613511390416335,0.03796561604584525,0.041250831669993326,0.06558585114222548,0.09718309859154928
197,7,1,0.9455,0.04914370811615787,0.04625000000000001,0.06014492753623191,0.05094207955338448,0.05405405405405406,0.04713275726630006,0.03080229226361031,0.06653359946773119,0.07369196757553431,0.06619718309859157
198,7,2,0.936,0.021593447505584562,0.01937500000000003,0.05289855072463767,0.1039776692254013,0.11814671814671818,0.0353495679497251,0.045845272206303744,0.08449767132401864,0.09064112011790715,0.07183098591549297
199,7,3,0.9310714285714285,0.02978406552494417,0.03187499999999999,0.06956521739130439,0.0872295882763433,0.08339768339768339,0.04477611940298509,0.07378223495702008,0.05788423153692612,0.12453942520265293,0.0908450704225352
200,7,4,0.9393571428571429,0.03946388682055102,0.025000000000000022,0.0818840579710145,0.057222609909281186,0.07644787644787643,0.06834249803613512,0.04226361031518622,0.06453759148369931,0.0950626381724392,0.06338028169014087
201,7,5,0.9380714285714286,0.03201787043931492,0.028750000000000053,0.03840579710144931,0.05931612002791342,0.06718146718146722,0.04556166535742345,0.06948424068767911,0.08250166333998665,0.08400884303610912,0.11267605633802813
202,7,6,0.9516428571428571,0.02084884586746094,0.018124999999999947,0.07463768115942027,0.057222609909281186,0.061776061776061764,0.06912804399057348,0.02936962750716332,0.03925482368596145,0.05600589535740608,0.06408450704225355
203,7,7,0.9483571428571429,0.043931496649292634,0.016249999999999987,0.06376811594202902,0.048150732728541534,0.03938223938223939,0.08012568735271008,0.022922636103151817,0.07451763140385892,0.06190125276344882,0.07042253521126762
204,7,8,0.9510714285714286,0.04765450483991063,0.02562500000000001,0.06376811594202902,0.057920446615492005,0.05250965250965256,0.05184603299293011,0.033667621776504286,0.04590818363273452,0.06632277081798088,0.048591549295774694
205,7,9,0.899,0.03723008190618016,0.02562500000000001,0.07173913043478264,0.43545010467550593,0.12432432432432428,0.04556166535742345,0.0193409742120344,0.06254158349966732,0.13411938098747234,0.05492957746478877
206,7,10,0.9496428571428571,0.035740878629933026,0.020000000000000018,0.060869565217391286,0.05512909979064895,0.07953667953667953,0.02670856245090336,0.035100286532951275,0.04990019960079839,0.08106116433308774,0.06408450704225355
207,7,11,0.938,0.05956813104988834,0.05500000000000005,0.0818840579710145,0.07676203768318213,0.08108108108108103,0.03377847604084838,0.034383954154727836,0.0525615435795076,0.08769344141488578,0.058450704225352146
208,7,12,0.9449285714285715,0.036485480268056536,0.02375000000000005,0.07173913043478264,0.04675505931612001,0.084942084942085,0.03927729772191668,0.0386819484240688,0.041250831669993326,0.07295504789977891,0.10070422535211265
209,7,13,0.9541428571428572,0.03052866716306779,0.02124999999999999,0.050000000000000044,0.0753663642707606,0.030115830115830078,0.03456402199528674,0.0322349570200573,0.06054557551563544,0.07000736919675754,0.05352112676056342
210,7,14,0.9484285714285714,0.04839910647803425,0.025000000000000022,0.06014492753623191,0.0516399162595953,0.06023166023166027,0.055773762765121804,0.027220630372492782,0.06320691949434465,0.04568901989683127,0.08169014084507042
211,7,15,0.9422857142857143,0.03723008190618016,0.038124999999999964,0.05362318840579705,0.07048150732728542,0.043243243243243246,0.054988216810683443,0.03008595988538687,0.04923486360612106,0.10390567428150332,0.09788732394366195
212,7,16,0.9458571428571428,0.03201787043931492,0.04062500000000002,0.08405797101449275,0.05931612002791342,0.07335907335907332,0.04713275726630006,0.04297994269340977,0.04923486360612106,0.05526897568165068,0.059859154929577496
213,7,17,0.9539285714285715,0.024571854058078935,0.016874999999999973,0.06521739130434778,0.0635031402651779,0.03938223938223939,0.02906520031421833,0.03151862464183386,0.05854956753160345,0.07000736919675754,0.0626760563380282
214,7,18,0.9443571428571429,0.03946388682055102,0.03374999999999995,0.062318840579710155,0.06071179344033495,0.05945945945945941,0.07148468185388845,0.025787965616045794,0.07850964737192279,0.0648489314664702,0.0626760563380282
215,7,19,0.9421428571428572,0.03276247207743854,0.022499999999999964,0.061594202898550776,0.0753663642707606,0.04015444015444014,0.058130400628436774,0.022206303724928378,0.08649367930805052,0.053058216654384704,0.1253521126760564
216,7,20,0.9347857142857143,0.023827252419955314,0.030000000000000027,0.07536231884057976,0.04884856943475224,0.09498069498069495,0.12568735271013354,0.04154727793696278,0.0359281437125748,0.0854826823876198,0.10422535211267603
217,7,21,0.9497142857142857,0.022338049143708072,0.03749999999999998,0.04275362318840581,0.06978367062107471,0.08725868725868724,0.03142183817753341,0.04727793696275073,0.055888223552894245,0.06116433308769342,0.048591549295774694
218,7,22,0.9394285714285714,0.03350707371556216,0.038124999999999964,0.05652173913043479,0.047452896022330826,0.06640926640926637,0.0816967792615868,0.03724928366762181,0.11377245508982037,0.060427413411938136,0.0711267605633803
219,7,23,0.9462857142857143,0.0193596425912137,0.018124999999999947,0.06811594202898552,0.05094207955338448,0.050193050193050204,0.055773762765121804,0.0386819484240688,0.06520292747837653,0.08106116433308774,0.09295774647887323
220,7,24,0.9392142857142857,0.05733432613551748,0.026249999999999996,0.06811594202898552,0.05931612002791342,0.11274131274131272,0.0871956009426551,0.02005730659025784,0.09514304723885558,0.03463522476050107,0.05492957746478877
221,7,25,0.9445714285714286,0.03946388682055102,0.03125,0.07463768115942027,0.09630146545708307,0.038610038610038644,0.05106048703849175,0.03295128939828085,0.055222887558216915,0.05084745762711862,0.08380281690140845
222,7,26,0.9334285714285714,0.06403574087862995,0.038124999999999964,0.06811594202898552,0.08862526168876483,0.15907335907335907,0.0463472113118617,0.035100286532951275,0.07252162341982704,0.0641120117907148,0.038028169014084456
223,7,27,0.951,0.016381236038719327,0.01937500000000003,0.05579710144927541,0.04954640614096306,0.07413127413127418,0.058915946582875134,0.03295128939828085,0.03659347970725213,0.10022107590272655,0.054225352112676095
224,8,0,0.9544285714285714,0.022338049143708072,0.022499999999999964,0.05362318840579705,0.053035589672016714,0.037065637065637036,0.03299293008641002,0.03008595988538687,0.06453759148369931,0.07590272660280029,0.06338028169014087
225,8,1,0.9417857142857143,0.027550260610573307,0.025000000000000022,0.08260869565217388,0.05094207955338448,0.0517374517374517,0.11783189316575016,0.0193409742120344,0.06254158349966732,0.08179808400884303,0.07183098591549297
226,8,2,0.9474285714285714,0.02903946388682055,0.03374999999999995,0.07826086956521738,0.05094207955338448,0.06254826254826251,0.06284367635506682,0.035100286532951275,0.05123087159015305,0.06705969049373617,0.05915492957746482
227,8,3,0.9374285714285714,0.036485480268056536,0.02562500000000001,0.0731884057971014,0.08374040474528965,0.07876447876447878,0.06912804399057348,0.027220630372492782,0.06453759148369931,0.10906411201179067,0.06478873239436622
228,8,4,0.9512857142857143,0.04020848845867464,0.03125,0.049275362318840554,0.06978367062107471,0.05250965250965256,0.028279654359780082,0.033667621776504286,0.043246839654025315,0.06853352984524685,0.0711267605633803
229,8,5,0.9485714285714286,0.0387192851824274,0.026249999999999996,0.050724637681159424,0.048150732728541534,0.07722007722007718,0.0816967792615868,0.035816618911174825,0.04923486360612106,0.05379513633013999,0.06056338028169017
230,8,6,0.9408571428571428,0.03350707371556216,0.038124999999999964,0.06376811594202902,0.057222609909281186,0.07799227799227804,0.061272584446190104,0.03796561604584525,0.08782435129740518,0.08843036109064117,0.04788732394366202
231,8,7,0.9415714285714286,0.04020848845867464,0.03749999999999998,0.10724637681159421,0.0516399162595953,0.10115830115830116,0.03299293008641002,0.03724928366762181,0.043246839654025315,0.07663964627855568,0.06197183098591552
232,8,8,0.9469285714285715,0.026061057334326176,0.02749999999999997,0.061594202898550776,0.09769713886950449,0.0424710424710425,0.05184603299293011,0.04154727793696278,0.04723885562208918,0.07221812822402363,0.06408450704225355
233,8,9,0.9325714285714286,0.04095309009679826,0.04749999999999999,0.10724637681159421,0.0865317515701326,0.06332046332046337,0.07698350353495675,0.05945558739255019,0.053892215568862256,0.052321296978629306,0.08873239436619718
234,8,10,0.935,0.04095309009679826,0.02937500000000004,0.05869565217391304,0.06769016050244248,0.0517374517374517,0.06598586017282015,0.03939828080229224,0.07451763140385892,0.0950626381724392,0.12887323943661977
235,8,11,0.9427857142857143,0.043931496649292634,0.03874999999999995,0.09202898550724636,0.03977669225401259,0.06795366795366797,0.06991358994501173,0.025071633237822355,0.0691949434464405,0.06116433308769342,0.0683098591549296
236,8,12,0.9412142857142857,0.03276247207743854,0.036250000000000004,0.09420289855072461,0.09979064898813672,0.05096525096525095,0.05734485467399841,0.025071633237822355,0.06387225548902198,0.04568901989683127,0.08169014084507042
237,8,13,0.9397857142857143,0.04169769173492177,0.04562500000000003,0.05217391304347829,0.0516399162595953,0.09652509652509655,0.05970149253731338,0.045845272206303744,0.08449767132401864,0.06263817243920411,0.06408450704225355
238,8,14,0.9492142857142857,0.03052866716306779,0.03187499999999999,0.05942028985507242,0.06140963014654566,0.048648648648648596,0.03377847604084838,0.045845272206303744,0.0525615435795076,0.07958732498157706,0.06478873239436622
239,8,15,0.9473571428571429,0.027550260610573307,0.02312499999999995,0.062318840579710155,0.05861828332170271,0.07644787644787643,0.0667714061272584,0.03653295128939826,0.0691949434464405,0.06927044952100225,0.04225352112676062
240,8,16,0.9409285714285714,0.04988830975428149,0.030625000000000013,0.05797101449275366,0.09909281228192601,0.05791505791505791,0.0667714061272584,0.03724928366762181,0.053892215568862256,0.08769344141488578,0.054225352112676095
241,8,17,0.95,0.034251675353685784,0.028124999999999956,0.05579710144927541,0.06559665038381024,0.05328185328185331,0.04948939512961503,0.04799426934097417,0.04590818363273452,0.07000736919675754,0.052816901408450745
242,8,18,0.9483571428571429,0.03201787043931492,0.020000000000000018,0.07028985507246377,0.0635031402651779,0.084942084942085,0.04399057344854673,0.03724928366762181,0.029940119760479056,0.0744288872512896,0.06760563380281692
243,8,19,0.9364285714285714,0.04914370811615787,0.03125,0.05434782608695654,0.06769016050244248,0.084942084942085,0.06991358994501173,0.04799426934097417,0.05056553559547572,0.14222549742078117,0.047183098591549344
244,8,20,0.9346428571428571,0.04318689501116901,0.024375000000000036,0.07391304347826089,0.10048848569434754,0.10270270270270265,0.06441476826394343,0.0386819484240688,0.07518296739853625,0.06632277081798088,0.07042253521126762
245,8,21,0.9482142857142857,0.035740878629933026,0.03312499999999996,0.04565217391304344,0.05582693649685977,0.03552123552123554,0.04006284367635504,0.035100286532951275,0.05056553559547572,0.07811348563006637,0.1077464788732394
246,8,22,0.9339285714285714,0.025316455696202556,0.022499999999999964,0.06956521739130439,0.09490579204466154,0.0926640926640927,0.06284367635506682,0.03724928366762181,0.05123087159015305,0.10316875460574793,0.10845070422535208
247,8,23,0.9444285714285714,0.0387192851824274,0.028124999999999956,0.06739130434782614,0.06559665038381024,0.0972972972972973,0.07148468185388845,0.03796561604584525,0.044577511643379863,0.05011053795136333,0.0626760563380282
248,8,24,0.9516428571428571,0.03276247207743854,0.026249999999999996,0.060869565217391286,0.0460572226099093,0.05714285714285716,0.05341712490180672,0.03008595988538687,0.056553559547571575,0.07737656595431097,0.047183098591549344
249,8,25,0.9457857142857143,0.0387192851824274,0.02562500000000001,0.07608695652173914,0.07745987438939284,0.07876447876447878,0.07148468185388845,0.017908309455587412,0.031936127744510934,0.060427413411938136,0.07183098591549297
250,8,26,0.9444285714285714,0.017870439314966458,0.024375000000000036,0.034782608695652195,0.08862526168876483,0.043243243243243246,0.06912804399057348,0.03008595988538687,0.06320691949434465,0.11569638909358881,0.07183098591549297
251,8,27,0.9461428571428572,0.034996276991809405,0.024375000000000036,0.05797101449275366,0.04117236566643401,0.09034749034749034,0.04163393558523176,0.06733524355300857,0.07917498336660012,0.06116433308769342,0.04436619718309864
252,9,0,0.9335714285714286,0.04169769173492177,0.036250000000000004,0.06376811594202902,0.057920446615492005,0.0424710424710425,0.06598586017282015,0.04226361031518622,0.1071190951430473,0.0957995578481945,0.10985915492957743
253,9,1,0.9506428571428571,0.026061057334326176,0.01937500000000003,0.04420289855072468,0.07676203768318213,0.06254826254826251,0.03849175176747843,0.027936962750716332,0.09248170326014638,0.05084745762711862,0.054225352112676095
254,9,2,0.9460714285714286,0.03723008190618016,0.04125000000000001,0.07246376811594202,0.047452896022330826,0.03938223938223939,0.04713275726630006,0.03653295128939826,0.055888223552894245,0.0950626381724392,0.06760563380281692
255,9,3,0.9447857142857143,0.035740878629933026,0.02562500000000001,0.061594202898550776,0.08025122121423589,0.07799227799227804,0.052631578947368474,0.034383954154727836,0.06387225548902198,0.06853352984524685,0.055633802816901445
256,9,4,0.9485,0.024571854058078935,0.03125,0.07608695652173914,0.06071179344033495,0.061003861003861015,0.0463472113118617,0.03008595988538687,0.04590818363273452,0.07885040530582166,0.06338028169014087
257,9,5,0.9457857142857143,0.06180193596425909,0.028750000000000053,0.05507246376811592,0.07955338450802507,0.06718146718146722,0.05184603299293011,0.015042979942693435,0.07318695941450437,0.04642593957258656,0.0654929577464789
258,9,6,0.9463571428571429,0.027550260610573307,0.030625000000000013,0.10072463768115947,0.05861828332170271,0.05405405405405406,0.05106048703849175,0.028653295128939882,0.03526280771789758,0.075165806927045,0.07887323943661972
259,9,7,0.9518571428571428,0.035740878629933026,0.026874999999999982,0.031159420289855078,0.048150732728541534,0.050193050193050204,0.03927729772191668,0.0386819484240688,0.043912175648702645,0.11422254974207813,0.057042253521126796
260,9,8,0.9513571428571429,0.036485480268056536,0.02749999999999997,0.04130434782608694,0.05024424284717377,0.061776061776061764,0.04477611940298509,0.022206303724928378,0.06453759148369931,0.0847457627118644,0.055633802816901445
261,9,9,0.9376428571428571,0.06180193596425909,0.03500000000000003,0.09130434782608698,0.08932309839497554,0.10270270270270265,0.0761979575805185,0.026504297994269344,0.04990019960079839,0.0648489314664702,0.035211267605633756
